zip,city,street_number,street_name,street_type,postdirection,student_id,state
66214,"Overland Park",9520,"WILSON","ST","",104201,"KS"
66118,"Kansas City",1553,"RENO","PL","",104136,"KS"
66614,"Topeka",224,"SANTA FE","AVE","",101496,"KS"
66207,"Overland Park",7569,"CLOUD","CIR","",105036,"KS"
66104,"Kansas City",3213,"UNNAMED 033","","",101098,"KS"
66102,"Kansas City",7839,"BERRY","ST","",104424,"KS"
66119,"Kansas City",7595,"THORP","LN","",107011,"KS"
66619,"Topeka",3386,"GREENOUGH","AVE","",107090,"KS"
66207,"Overland Park",3665,"AUGUSTA","ST","",103473,"KS"
66614,"Topeka",8794,"13TH","ST","",104675,"KS"
66224,"Overland Park",1109,"KRAMER","PL","",107832,"KS"
66636,"Topeka",4244,"GORDON","ST","",102219,"KS"
66617,"Topeka",9633,"EL DORADO","ST","",103743,"KS"
66625,"Topeka",5964,"MARSHALL","ST","",104262,"KS"
66622,"Topeka",4956,"BAYVIEW","CIR","",107786,"KS"
66609,"Topeka",7491,"LOWER","TER","",104917,"KS"
66221,"Overland Park",9942,"PARKER","AVE","",104518,"KS"
66699,"Topeka",1182,"WRIGHT","LOOP","",100510,"KS"
66117,"Kansas City",7364,"SEARS","ST","",100671,"KS"
66604,"Topeka",9776,"SAN ANDREAS","WAY","",104771,"KS"
66636,"Topeka",141,"FARVIEW","CT","",105567,"KS"
66436,"Holton",2010,"UNNAMED 099","","",102299,"KS"
66692,"Topeka",7396,"BROWN","ST","",101411,"KS"
66110,"Kansas City",4968,"DUNCOMBE","ALY","",107364,"KS"
66608,"Topeka",346,"ALBATROSS","CT","",106392,"KS"
66683,"Topeka",7640,"DE MONTFORT","AVE","",100575,"KS"
66605,"Topeka",2930,"CYRUS","PL","",105796,"KS"
66604,"Topeka",9451,"EL CAMINO DEL MAR","","",107348,"KS"
66102,"Kansas City",1140,"CHABOT","TER","",102273,"KS"
66637,"Topeka",8043,"COMPTON","RD","",106336,"KS"
66624,"Topeka",9879,"BLUXOME","ST","",101974,"KS"
66106,"Kansas City",107,"VALENCIA","ST","",100934,"KS"
66642,"Topeka",4701,"MCLEA","CT","",105905,"KS"
66647,"Topeka",1228,"VETERANS","DR","",103447,"KS"
66608,"Topeka",918,"EXETER","ST","",101925,"KS"
66647,"Topeka",6622,"JONES","ST","",106101,"KS"
66614,"Topeka",3602,"SUNVIEW","DR","",101490,"KS"
66611,"Topeka",4776,"MARNE","AVE","",101492,"KS"
66601,"Topeka",3949,"CALVERT","DR","",106480,"KS"
66636,"Topeka",6860,"GEORGE","CT","",103514,"KS"
66611,"Topeka",9048,"ADA","CT","",103520,"KS"
66616,"Topeka",2926,"NORTH 15TH","AVE","",100962,"KS"
66619,"Topeka",7773,"BRANT","ALY","",101819,"KS"
66607,"Topeka",6666,"ASPEN","CT","",105330,"KS"
66603,"Topeka",6538,"MENDELL","ST","",100731,"KS"
66534,"Sabetha",9939,"HITCHCOCK","ST","",100165,"KS"
66210,"Overland Park",9578,"BORICA","ST","",100075,"KS"
66101,"Kansas City",6125,"RODGERS","ST","",101527,"KS"
66042,"Lane",6127,"EAST FORT MILEY","RD","",105416,"KS"
66642,"Topeka",2862,"WALL","PL","",101768,"KS"
66636,"Topeka",319,"27TH","AVE","",104753,"KS"
66615,"Topeka",489,"REPOSA","WAY","",103999,"KS"
66625,"Topeka",5564,"PENA","ST","",103158,"KS"
66118,"Kansas City",5628,"08TH","ST","",100207,"KS"
66610,"Topeka",5683,"NAPOLEON","ST","",106134,"KS"
66201,"Mission",7017,"OLIVE","ST","",101447,"KS"
66436,"Holton",5044,"GILROY","ST","",106744,"KS"
66629,"Topeka",5277,"WESTBROOK","CT","",103161,"KS"
66119,"Kansas City",5843,"APPAREL","WAY","",106303,"KS"
66773,"Scammon",76,"SIMONDS","LOOP","",106219,"KS"
66214,"Overland Park",9371,"THOMAS MORE","WAY","",104251,"KS"
66772,"Savonburg",5025,"SOUTH VAN HORN","LN","",100317,"KS"
66222,"Mission",5676,"ATHENS","ST","",105747,"KS"
66106,"Kansas City",8571,"HALLECK","ST","",100270,"KS"
66625,"Topeka",4868,"WATTSON","PL","",105139,"KS"
66692,"Topeka",4903,"MACEDONIA","ST","",102149,"KS"
66621,"Topeka",1416,"GARDENSIDE","DR","",107774,"KS"
66618,"Topeka",7017,"OLIVE","ST","",106154,"KS"
66115,"Kansas City",6814,"SIBERT","LOOP","",101759,"KS"
66118,"Kansas City",8685,"FORT MILEY 7","","",102695,"KS"
66616,"Topeka",5820,"MOORE","LN","",101090,"KS"
66221,"Overland Park",6062,"LEVANT","ST","",102329,"KS"
66283,"Overland Park",8538,"CRANLEIGH","DR","",102054,"KS"
66204,"Overland Park",3431,"BRAZIL","AVE","",105169,"KS"
66667,"Topeka",7095,"WALTER","ST","",101041,"KS"
66119,"Kansas City",6791,"POINT LOBOS","AVE","",104403,"KS"
66614,"Topeka",9615,"GOETHE","ST","",107043,"KS"
66603,"Topeka",2317,"UNNAMED 068","","",107781,"KS"
66692,"Topeka",3511,"OSAGE","ALY","",106417,"KS"
66637,"Topeka",3210,"MELRA","CT","",105900,"KS"
66528,"Quenemo",4317,"BAYWOOD","CT","",101900,"KS"
66603,"Topeka",4003,"SPRUCE","ST","",101789,"KS"
66601,"Topeka",3739,"KAPLAN","LN","",101331,"KS"
66106,"Kansas City",4811,"STARVIEW","WAY","",102996,"KS"
66620,"Topeka",888,"GALINDO","AVE","",100851,"KS"
66636,"Topeka",5473,"HILLSIDE","LN","",102032,"KS"
66104,"Kansas City",2723,"DERBY","ST","",102084,"KS"
66617,"Topeka",9957,"RAMSEL","CT","",100699,"KS"
66614,"Topeka",8772,"MANSEAU","ST","",107997,"KS"
66207,"Overland Park",2076,"BROADMOOR","DR","",100602,"KS"
66603,"Topeka",1694,"HARVARD","ST","",101320,"KS"
66101,"Kansas City",3394,"NIMITZ","AVE","",100072,"KS"
66675,"Topeka",3944,"RUCKMAN","AVE","",102432,"KS"
66612,"Topeka",4952,"LARKIN","ST","",102901,"KS"
66624,"Topeka",8010,"FRANCE","AVE","",107260,"KS"
66119,"Kansas City",4112,"BARNARD","AVE","",107862,"KS"
66111,"Kansas City",1712,"PORTER","ST","",101165,"KS"
66692,"Topeka",2916,"RALSTON","AVE","",103812,"KS"
66614,"Topeka",2088,"VETERANS","DR","",107192,"KS"
66105,"Kansas City",3323,"BROMPTON","AVE","",106265,"KS"
66620,"Topeka",2088,"VETERANS","DR","",103636,"KS"
66601,"Topeka",2755,"VENUS","ST","",101066,"KS"
66221,"Overland Park",5640,"JACK LONDON","ALY","",104914,"KS"
66667,"Topeka",3329,"KOHLER","PL","",106295,"KS"
66608,"Topeka",1261,"BERNICE","ST","",103858,"KS"
66204,"Overland Park",5643,"WATERVILLE","ST","",103676,"KS"
66675,"Topeka",4364,"ITALY","AVE","",105200,"KS"
66617,"Topeka",3036,"BEACH","ST","",100626,"KS"
66617,"Topeka",2369,"BERNICE RODGERS","WAY","",106577,"KS"
66214,"Overland Park",3025,"16TH","AVE","",107999,"KS"
66102,"Kansas City",7643,"UNNAMED 030","","",105323,"KS"
66636,"Topeka",4893,"HOLLISTER","AVE","",106247,"KS"
66605,"Topeka",8206,"COLLINS","ST","",106030,"KS"
66612,"Topeka",2504,"31ST","ST","",106802,"KS"
66532,"Robinson",6378,"35TH","AVE","",102206,"KS"
66056,"Mound City",5030,"25TH","ST","",106615,"KS"
66212,"Overland Park",7276,"MORRELL","ST","",104291,"KS"
66104,"Kansas City",4349,"DUKES","CT","",101474,"KS"
66699,"Topeka",5773,"CHULA","LN","",103914,"KS"
66621,"Topeka",2730,"SEVERN","ST","",104652,"KS"
66204,"Overland Park",4925,"QUARRY","RD","",102287,"KS"
66625,"Topeka",9555,"EVANS","AVE","",107821,"KS"
66616,"Topeka",3665,"WAYNE","PL","",104565,"KS"
66621,"Topeka",8723,"UNNAMED 026","","",101775,"KS"
66692,"Topeka",1025,"LANGDON","CT","",106951,"KS"
66118,"Kansas City",483,"ROCKAWAY","AVE","",107268,"KS"
66624,"Topeka",9378,"TRANSVERSE","DR","",103846,"KS"
66629,"Topeka",9451,"BERRY","ST","",106672,"KS"
66094,"White Cloud",9978,"EL MIRASOL","PL","",107173,"KS"
66611,"Topeka",7680,"UNNAMED 107","","",104157,"KS"
66642,"Topeka",4044,"PEMBERTON","PL","",105591,"KS"
66667,"Topeka",2311,"TAMPA","LN","",101837,"KS"
66608,"Topeka",2468,"HASTINGS","TER","",105366,"KS"
66618,"Topeka",5285,"CLINTON","PARK","",103597,"KS"
66683,"Topeka",5947,"SECURITY PACIFIC","PL","",105206,"KS"
66675,"Topeka",5960,"BEULAH","ST","",105786,"KS"
66834,"Alta Vista",549,"CALEDONIA","ST","",105944,"KS"
66606,"Topeka",2884,"HILLSIDE","LN","",104023,"KS"
66601,"Topeka",7320,"HAWES","ST","",101309,"KS"
66624,"Topeka",6009,"PILGRIM","AVE","",103074,"KS"
66683,"Topeka",573,"DR CARLTON B GOODLETT","PL","",103912,"KS"
66614,"Topeka",1646,"PFEIFFER","ST","",100407,"KS"
66606,"Topeka",6660,"SPARROW","ST","",106013,"KS"
66618,"Topeka",9841,"HUSSEY","ST","",101662,"KS"
66105,"Kansas City",3496,"SHRADER","ST","",103581,"KS"
66104,"Kansas City",3963,"ROUSSEAU","ST","",102390,"KS"
66094,"White Cloud",3727,"ARTHUR","AVE","",104366,"KS"
66716,"Bronson",3259,"ANTHONY","ST","",100340,"KS"
66072,"Parker",8353,"GRENARD","TER","",103591,"KS"
66223,"Overland Park",5263,"COTTAGE","ROW","",107601,"KS"
66119,"Kansas City",2824,"HWY 101 TO HWY 1","RAMP","",102534,"KS"
66675,"Topeka",850,"ARMSTRONG","AVE","",104147,"KS"
66221,"Overland Park",3618,"AERIAL","WAY","",106294,"KS"
66618,"Topeka",7826,"CHESTNUT","ST","",103095,"KS"
66629,"Topeka",1181,"MISSION BAY","BLVD","SOUTH",101697,"KS"
66647,"Topeka",1969,"YALE","ST","",107434,"KS"
66637,"Topeka",3752,"ALEMANY BLVD OFF","RAMP","",106677,"KS"
66620,"Topeka",626,"07TH","AVE","",107847,"KS"
66210,"Overland Park",520,"FILLMORE","ST","",101649,"KS"
66105,"Kansas City",8145,"14TH","ST","",104042,"KS"
66606,"Topeka",2204,"ELMWOOD","WAY","",100583,"KS"
66647,"Topeka",1262,"ELDRIDGE","ST","",106410,"KS"
66612,"Topeka",8724,"DECKER","ALY","",102931,"KS"
66105,"Kansas City",68,"NUEVA","AVE","",104245,"KS"
66282,"Overland Park",8259,"STEINER","ST","",100198,"KS"
66618,"Topeka",3568,"UNNAMED 018","","",103959,"KS"
66109,"Kansas City",1562,"SPOFFORD","ST","",105760,"KS"
66067,"Ottawa",4123,"FORT MASON 12","","",100971,"KS"
66606,"Topeka",1391,"SOUTH PARK","","",101128,"KS"
66615,"Topeka",4268,"PUTNAM","ST","",100159,"KS"
66667,"Topeka",2859,"FRANCISCO","ST","",104109,"KS"
66683,"Topeka",9228,"SUMMIT","WAY","",106680,"KS"
66699,"Topeka",3948,"SIBERT","LN","",105476,"KS"
66604,"Topeka",2945,"ALBATROSS","CT","",107005,"KS"
66625,"Topeka",4870,"CLARKE","ST","",106705,"KS"
66607,"Topeka",9665,"TREAT","AVE","",101118,"KS"
66652,"Topeka",9827,"VULCAN","STWY","",105153,"KS"
66699,"Topeka",6430,"NIMITZ","AVE","",106887,"KS"
66225,"Overland Park",8542,"INVERNESS","DR","",104513,"KS"
66692,"Topeka",4665,"SUNSET BLVD ON","RAMP","",102022,"KS"
66667,"Topeka",4265,"HAMPSHIRE","ST","",107296,"KS"
66103,"Kansas City",9243,"RESERVOIR","ST","",100085,"KS"
66617,"Topeka",4098,"DORANTES","AVE","",103332,"KS"
66617,"Topeka",1588,"DANVERS","ST","",100379,"KS"
66104,"Kansas City",3055,"CROWN","TER","",107619,"KS"
66610,"Topeka",8341,"CLAY","ST","",103425,"KS"
66276,"Shawnee Mission",6900,"MIDDLE WEST","DR","",100496,"KS"
66675,"Topeka",120,"VALERTON","CT","",105012,"KS"
66625,"Topeka",6348,"UNNAMED 100","","",106223,"KS"
66637,"Topeka",6297,"SIBERT","LN","",101923,"KS"
66111,"Kansas City",5279,"ELMHURST","DR","",104754,"KS"
66608,"Topeka",4394,"APPLETON","ST","",103562,"KS"
66642,"Topeka",7210,"FORT MILEY 3","","",105002,"KS"
66603,"Topeka",2406,"SPEAR","AVE","",107802,"KS"
66636,"Topeka",6852,"GOLD","ST","",105695,"KS"
66075,"Pleasanton",5287,"BAKER","CT","",106420,"KS"
66608,"Topeka",6933,"CHILD","ST","",103977,"KS"
66050,"Lecompton",3638,"LA FERRERA","TER","",107301,"KS"
66607,"Topeka",6760,"ACTON","ST","",106944,"KS"
66642,"Topeka",8138,"VIA BUFANO","","",103490,"KS"
66006,"Baldwin City",5197,"MIDCREST","WAY","",107654,"KS"
66622,"Topeka",819,"GREAT","HWY","",106117,"KS"
66618,"Topeka",376,"BURGOYNE","ST","",105436,"KS"
66624,"Topeka",8760,"BISHOP","ST","",100872,"KS"
66102,"Kansas City",9510,"LINARES","AVE","",101181,"KS"
66683,"Topeka",193,"BELLEVUE","AVE","",101616,"KS"
66225,"Overland Park",2006,"UNNAMED 146","","",106845,"KS"
66101,"Kansas City",4442,"DEARBORN","ST","",106371,"KS"
66106,"Kansas City",3051,"FREDERICK","ST","",104532,"KS"
66692,"Topeka",1044,"MILEY","ST","",100969,"KS"
66618,"Topeka",9023,"YACHT","RD","",102361,"KS"
66608,"Topeka",192,"HWY 1 TO HWY 101 SOUTHBOUND","RAMP","",104256,"KS"
66619,"Topeka",4709,"BYXBEE","ST","",101102,"KS"
66692,"Topeka",7710,"OAK ACCESS","RD","",104367,"KS"
66637,"Topeka",252,"NOB HILL","PL","",102439,"KS"
66610,"Topeka",6880,"LANDERS","ST","",100915,"KS"
66414,"Carbondale",6972,"HARDIE","AVE","",101360,"KS"
66207,"Overland Park",6055,"DR CARLTON B GOODLETT","PL","",105248,"KS"
66224,"Overland Park",2282,"SAINT JOSEPHS","AVE","",106473,"KS"
66611,"Topeka",6425,"AVILA","ST","",105212,"KS"
66692,"Topeka",3072,"MENOHER","LN","",107101,"KS"
66624,"Topeka",1215,"FELL ACCESS","RD","",103474,"KS"
66849,"Dwight",4368,"SPRUCE","ST","",102646,"KS"
66699,"Topeka",8536,"LISBON","ST","",102721,"KS"
66607,"Topeka",8149,"FORT MASON 9","","",106086,"KS"
66104,"Kansas City",7224,"MERCURY","ST","",104701,"KS"
66118,"Kansas City",7251,"UNNAMED 035","","",102707,"KS"
66692,"Topeka",9956,"KEARNY","LN","",106368,"KS"
66621,"Topeka",8252,"PELICAN COVE","TER","",107212,"KS"
66647,"Topeka",2588,"ROBINHOOD","DR","",103673,"KS"
66115,"Kansas City",2987,"33RD","AVE","",106391,"KS"
66215,"Lenexa",7009,"PEARL","ST","",107341,"KS"
66102,"Kansas City",525,"SAINT GERMAIN","AVE","",100786,"KS"
66614,"Topeka",2935,"BRUSH","PL","",107358,"KS"
66621,"Topeka",3753,"HEATHER","AVE","",101640,"KS"
66616,"Topeka",9423,"BIRCH","ST","",104248,"KS"
66160,"Kansas City",5813,"SAINT JOSEPHS","AVE","",102715,"KS"
66611,"Topeka",8933,"NIAGARA","AVE","",106908,"KS"
66605,"Topeka",83,"DOWNEY","ST","",107908,"KS"
66616,"Topeka",6879,"TELEGRAPH","PL","",107760,"KS"
66610,"Topeka",568,"PERSIA","AVE","",105000,"KS"
66118,"Kansas City",4044,"PULASKI","AVE","",100494,"KS"
66606,"Topeka",7323,"HAVELOCK","ST","",107864,"KS"
66647,"Topeka",6019,"NOTTINGHAM","PL","",103443,"KS"
66621,"Topeka",1683,"TURNER","TER","",103761,"KS"
66604,"Topeka",5842,"LOMITA","AVE","",105945,"KS"
66652,"Topeka",6820,"FREEMAN","CT","",106460,"KS"
66628,"Topeka",1227,"EMMA","ST","",101304,"KS"
66109,"Kansas City",3276,"HOLLAND","CT","",101933,"KS"
66608,"Topeka",734,"JUANITA","WAY","",107502,"KS"
66642,"Topeka",1683,"RAE","AVE","",101176,"KS"
66094,"White Cloud",8473,"ALBION","ST","",102628,"KS"
66608,"Topeka",753,"FOOTE","AVE","",103922,"KS"
66612,"Topeka",1293,"PALOMA","AVE","",100499,"KS"
66624,"Topeka",9507,"HAVENSIDE","DR","",100998,"KS"
66522,"Oneida",8639,"MILL","ST","",105603,"KS"
66282,"Overland Park",1161,"TENNESSEE","ST","",100082,"KS"
66628,"Topeka",4135,"CUNNINGHAM","PL","",101498,"KS"
66625,"Topeka",1432,"LAPU-LAPU","ST","",107534,"KS"
66622,"Topeka",9750,"QUANE","ST","",107394,"KS"
66617,"Topeka",753,"WORCESTER","AVE","",101376,"KS"
66406,"Beattie",1105,"CODMAN","PL","",101445,"KS"
66619,"Topeka",5083,"GODEUS","ST","",105245,"KS"
66160,"Kansas City",5371,"EDGARDO","PL","",107520,"KS"
66626,"Topeka",2193,"13TH TI","ST","",100715,"KS"
66699,"Topeka",2025,"DE SOTO","ST","",105143,"KS"
66624,"Topeka",5230,"LAGUNITAS","DR","",102812,"KS"
66118,"Kansas City",1243,"ORIOLE","WAY","",101613,"KS"
66207,"Overland Park",6685,"DUNSMUIR","ST","",107382,"KS"
66667,"Topeka",1537,"ROUSSEAU","ST","",103690,"KS"
66604,"Topeka",3931,"ILLINOIS","ST","",102336,"KS"
66160,"Kansas City",4464,"BLAKE","ST","",103216,"KS"
66282,"Overland Park",8775,"ESTERO","AVE","",104896,"KS"
66610,"Topeka",5318,"ALVARADO","ST","",104764,"KS"
66104,"Kansas City",9849,"MARIPOSA","ST","",106146,"KS"
66675,"Topeka",4764,"BARNARD","AVE","",101724,"KS"
66616,"Topeka",6268,"PARKRIDGE","DR","",101126,"KS"
66103,"Kansas City",3327,"03RD","AVE","",107542,"KS"
66113,"Edwardsville",6918,"FOREST HILL","PATH","",106305,"KS"
66614,"Topeka",3836,"BONNIE BRAE","LN","",102123,"KS"
66612,"Topeka",7185,"DEL VALE","AVE","",103714,"KS"
66118,"Kansas City",1401,"CHINA BASIN","ST","",107745,"KS"
66103,"Kansas City",7744,"MOSCOW","ST","",106397,"KS"
66619,"Topeka",1731,"BATTERY BLANEY","RD","",102419,"KS"
66604,"Topeka",8199,"HARRINGTON","ST","",107796,"KS"
66617,"Topeka",4643,"KEY","AVE","",107576,"KS"
66621,"Topeka",3497,"12TH TI","ST","",100610,"KS"
66667,"Topeka",4935,"POTOMAC","ST","",101657,"KS"
66636,"Topeka",2820,"HITCHCOCK","LN","",102883,"KS"
66611,"Topeka",1295,"17TH","ST","",105572,"KS"
66624,"Topeka",2960,"JOHN F KENNEDY","DR","",104266,"KS"
66642,"Topeka",7261,"FIRST","DR","EAST",100809,"KS"
66625,"Topeka",838,"LANGDON","CT","",104916,"KS"
66667,"Topeka",5130,"CLAREMONT","BLVD","",107219,"KS"
66743,"Girard",5936,"CORONADO","ST","",103319,"KS"
66611,"Topeka",926,"WESTWOOD","DR","",103888,"KS"
66652,"Topeka",3708,"FENTON","LN","",105332,"KS"
66683,"Topeka",9190,"CONVERSE","ST","",102560,"KS"
66699,"Topeka",305,"GLADYS","ST","",104883,"KS"
66626,"Topeka",7877,"ARLINGTON","ST","",104374,"KS"
66094,"White Cloud",2878,"FORT FUNSTON","RD","",101780,"KS"
66094,"White Cloud",5352,"STATES","ST","",105741,"KS"
66618,"Topeka",27,"TANDANG SORA","","",100959,"KS"
66621,"Topeka",144,"PEABODY","ST","",105431,"KS"
66653,"Topeka",2068,"LURLINE","ST","",107638,"KS"
66617,"Topeka",1340,"KENWOOD","WAY","",100627,"KS"
66626,"Topeka",4279,"OPHIR","ALY","",106076,"KS"
66117,"Kansas City",116,"ESPANOLA","ST","",106842,"KS"
66675,"Topeka",4144,"KING","ST","",105210,"KS"
66283,"Overland Park",758,"HWY 1 TO HWY 101 NORTHBOUND","RAMP","",100921,"KS"
66115,"Kansas City",1427,"HARRIET","ST","",107242,"KS"
66115,"Kansas City",4488,"HARDIE","PL","",101197,"KS"
66601,"Topeka",8260,"CATHERINE","CT","",101669,"KS"
66094,"White Cloud",4040,"CASTELO","AVE","",106583,"KS"
66611,"Topeka",1181,"UNNAMED 191","","",100533,"KS"
66283,"Overland Park",6227,"BIRMINGHAM","RD","",106829,"KS"
66675,"Topeka",7320,"SOUTH HILL","BLVD","",107629,"KS"
66647,"Topeka",6355,"SCOTT","ST","",100009,"KS"
66615,"Topeka",8766,"OTIS","ST","",106993,"KS"
66282,"Overland Park",276,"PALM","AVE","",105032,"KS"
66106,"Kansas City",3503,"BONIFACIO","ST","",105624,"KS"
66626,"Topeka",4144,"KING","ST","",107019,"KS"
66625,"Topeka",8454,"LOEHR","ST","",105437,"KS"
66619,"Topeka",6935,"TACOMA","ST","",102040,"KS"
66109,"Kansas City",8293,"UNNAMED 037","","",101794,"KS"
66094,"White Cloud",9410,"MOFFITT","ST","",103442,"KS"
66642,"Topeka",144,"PEABODY","ST","",102606,"KS"
66616,"Topeka",7176,"NANTUCKET","AVE","",101685,"KS"
66610,"Topeka",8442,"WENTWORTH","PL","",102214,"KS"
66617,"Topeka",8501,"CHURCH ACCESS","RD","",102723,"KS"
66604,"Topeka",1092,"RAMSELL","ST","",105393,"KS"
66213,"Overland Park",7283,"DELGADO","PL","",102296,"KS"
66094,"White Cloud",3431,"BRAZIL","AVE","",104043,"KS"
66607,"Topeka",9757,"OTEGA","AVE","",100231,"KS"
66224,"Overland Park",1122,"PHOENIX","TER","",100720,"KS"
66617,"Topeka",217,"HEALY","AVE","",101151,"KS"
66221,"Overland Park",7273,"MAIN","DR","",105284,"KS"
66652,"Topeka",8801,"21ST","ST","",107150,"KS"
66618,"Topeka",658,"OCEANVIEW","TER","",107545,"KS"
66224,"Overland Park",5876,"BELLES","ST","",102005,"KS"
66751,"La Harpe",4541,"UNNAMED 144","","",106579,"KS"
66619,"Topeka",3702,"MACARTHUR","AVE","",100644,"KS"
66117,"Kansas City",4464,"HARRISON","ST","",100960,"KS"
66617,"Topeka",7829,"DUNSHEE","ST","",103030,"KS"
66223,"Overland Park",7603,"UNNAMED 032","","",104493,"KS"
66636,"Topeka",9214,"GENOA","PL","",107342,"KS"
66616,"Topeka",3620,"GREENVIEW","CT","",103380,"KS"
66442,"Fort Riley",6729,"CALIFORNIA","ST","",102052,"KS"
66619,"Topeka",8134,"GETZ","ST","",105375,"KS"
66611,"Topeka",3106,"12TH","ST","",107881,"KS"
66007,"Basehor",1712,"OCEAN","AVE","",107982,"KS"
66117,"Kansas City",3434,"PLAZA","ST","",103665,"KS"
66110,"Kansas City",3458,"18TH","ST","",103540,"KS"
66616,"Topeka",9643,"SANTA ANA","AVE","",105739,"KS"
66207,"Overland Park",489,"REPOSA","WAY","",107895,"KS"
66039,"Kincaid",9782,"DICHA","ALY","",102882,"KS"
66603,"Topeka",908,"LUNDEEN","ST","",105694,"KS"
66621,"Topeka",5784,"LORAINE","CT","",102917,"KS"
66614,"Topeka",7087,"GALINDO","AVE","",105373,"KS"
66603,"Topeka",7654,"HUSSEY","ST","",100543,"KS"
66204,"Overland Park",8813,"WILLS","ST","",104236,"KS"
66617,"Topeka",4973,"RAYMOND","AVE","",100849,"KS"
66683,"Topeka",4688,"UNNAMED 096","","",100381,"KS"
66620,"Topeka",6223,"JARBOE","AVE","",100909,"KS"
66619,"Topeka",6117,"GATEVIEW","CT","",103585,"KS"
66621,"Topeka",2835,"ARGUELLO","BLVD","",105281,"KS"
66624,"Topeka",3330,"SEMINOLE","AVE","",102297,"KS"
66637,"Topeka",296,"LEROY","PL","",100683,"KS"
66112,"Kansas City",4094,"NEWCOMB","AVE","",101777,"KS"
66213,"Overland Park",5777,"FAIRMOUNT","ST","",103543,"KS"
66160,"Kansas City",233,"SAROYAN","PL","",101315,"KS"
66212,"Overland Park",6378,"ALTA MAR","WAY","",104135,"KS"
66118,"Kansas City",3054,"ROBINSON","ST","",102816,"KS"
66637,"Topeka",4008,"GRATTAN","ST","",100931,"KS"
66119,"Kansas City",6935,"SANTIAGO","ST","",103493,"KS"
66609,"Topeka",6297,"SIBERT","LN","",103840,"KS"
66111,"Kansas City",5680,"24TH","ST","",102407,"KS"
66115,"Kansas City",7307,"MONTGOMERY","ST","",105533,"KS"
66060,"Nortonville",2903,"WALLER","ST","",105610,"KS"
66115,"Kansas City",915,"PAGODA","PL","",106612,"KS"
66618,"Topeka",2024,"BESSIE","ST","",106299,"KS"
66628,"Topeka",9320,"NORTH 15TH","AVE","",100338,"KS"
66112,"Kansas City",7384,"INDUSTRIAL ST ON","RAMP","",104203,"KS"
66628,"Topeka",4626,"OFARRELL","ST","",105038,"KS"
66606,"Topeka",1913,"OTTER COVE","TER","",103124,"KS"
66105,"Kansas City",1745,"SAN DIEGO","AVE","",105907,"KS"
66605,"Topeka",7409,"YORK","ST","",104767,"KS"
66608,"Topeka",2600,"COVENTRY","CT","",100297,"KS"
66610,"Topeka",9159,"JASON","CT","",106525,"KS"
66605,"Topeka",4062,"LUDLOW","ALY","",102331,"KS"
66614,"Topeka",4814,"INGERSON","AVE","",105823,"KS"
66675,"Topeka",5938,"ARDATH","CT","",101274,"KS"
66221,"Overland Park",5085,"APOLLO","ST","",103782,"KS"
66653,"Topeka",749,"LASKIE","ST","",107231,"KS"
66617,"Topeka",9097,"GAMBIER","ST","",101938,"KS"
66612,"Topeka",8171,"10TH","ST","",102548,"KS"
66614,"Topeka",6549,"DIGBY","ST","",107883,"KS"
66701,"Fort Scott",2082,"WYTON","LN","",103218,"KS"
66621,"Topeka",8847,"NORTH","DR","",106660,"KS"
66103,"Kansas City",6925,"RAYBURN","ST","",105363,"KS"
66647,"Topeka",7017,"OLIVE","ST","",104684,"KS"
66615,"Topeka",1897,"SAMPSON","AVE","",100304,"KS"
66605,"Topeka",2768,"REVERE","AVE","",105164,"KS"
,"",8528,"CALGARY","ST","",107891,"KS"
66111,"Kansas City",6606,"CHATHAM","PL","",107578,"KS"
66675,"Topeka",8883,"LEXINGTON","ST","",101488,"KS"
66111,"Kansas City",8494,"JAKEY","CT","",102927,"KS"
66647,"Topeka",931,"JENNIFER","PL","",105129,"KS"
66050,"Lecompton",376,"BURGOYNE","ST","",103800,"KS"
66629,"Topeka",1009,"CHINA BASIN","ST","",100416,"KS"
66101,"Kansas City",9647,"MARTIN LUTHER KING JR","DR","",104690,"KS"
66667,"Topeka",2838,"BAY","ST","",100281,"KS"
66615,"Topeka",9726,"KITTREDGE","TER","",107766,"KS"
